2015;05;2015.371;  76.1; 36.7; 39.4;   6.6;  3.7;  3.8;  895; 755; 760;1
2015;06;2015.455;  72.1; 36.7; 35.4;   6.4;  3.6;  3.4;  826; 707; 819;1
2015;07;2015.538;  68.3; 36.6; 31.7;   6.2;  3.5;  3.0;  977; 763; 893;1
2015;08;2015.623;  66.4; 36.7; 29.7;   6.0;  3.5;  2.9;  892; 793; 745;1
2015;09;2015.707;  65.9; 37.4; 28.5;   6.0;  3.6;  2.8;  862; 670; 763;1
2015;10;2015.790;  64.3; 37.7; 26.6;   5.9;  3.6;  2.7;  662; 802; 623;1
2015;11;2015.874;  61.2; 36.6; 24.6;   5.5;  3.5;  2.6;  622; 574; 824;1
2015;12;2015.958;  57.8; 34.9; 22.9;   5.1;  3.3;  2.4;  704; 629; 600;1
2016;01;2016.042;  54.4; 33.3; 21.1;   4.9;  3.2;  2.3;  634; 562; 531;1
2016;02;2016.124;  52.5; 33.6; 18.9;   4.8;  3.2;  2.1;  662; 609; 712;1
2016;03;2016.206;  50.4; 34.3; 16.1;   4.6;  3.2;  1.9;  873; 775;1027;1
2016;04;2016.288;  47.8; 34.1; 13.7;   4.4;  3.2;  1.6;  865; 762;1126;1
2016;05;2016.373;  44.8; 32.3; 12.5;   4.2;  3.0;  1.5;  878; 766; 903;1
2016;06;2016.455;  41.5; 30.1; 11.4;   4.0;  2.8;  1.3;  942; 841; 997;1
2016;07;2016.540;  38.5; 28.9;  9.6;   3.8;  2.8;  1.0; 1025; 881;1045;1
2016;08;2016.624;  36.0; 27.8;  8.2;   3.6;  2.7;  0.9; 1067; 847;1162;1
2016;09;2016.706;  33.2; 25.7;  7.5;   3.5;  2.5;  0.8;  900; 842;1086;1
2016;10;2016.791;  31.5; 24.0;  7.5;   3.4;  2.3;  0.9;  782; 660; 906;1
2016;11;2016.873;  29.9; 22.7;  7.2;   3.3;  2.2;  0.9;  689; 689; 780;1
2016;12;2016.958;  28.5; 22.2;  6.3;   3.1;  2.1;  0.8;  623; 660; 746;1
2017;01;2017.042;  27.8; 21.7;  6.1;   3.1;  2.0;  0.8;  830; 763;1004;1
2017;02;2017.122;  26.5; 20.4;  6.1;   2.9;  1.9;  0.8;  542; 396; 795;1
2017;03;2017.204;  25.7; 19.2;  6.5;   2.9;  1.8;  0.9; 1011; 836;1059;1
2017;04;2017.286;  24.8; 17.8;  7.0;   2.8;  1.7;  0.9;  920; 766;1107;1
2017;05;2017.371;  23.3; 16.5;  6.8;   2.7;  1.6;  0.9; 1101;1084;1087;1
2017;06;2017.453;  22.2; 15.8;  6.4;   2.6;  1.5;  0.8; 1136; 983;1431;1
2017;07;2017.538;  21.0; 14.7;  6.3;   2.6;  1.5;  0.8; 1093;1074;1188;1
2017;08;2017.623;  19.6; 12.8;  6.8;   2.4;  1.4;  0.8; 1002;1087;1192;1
2017;09;2017.705;  18.3; 11.4;  6.9;   2.2;  1.3;  0.9;  973;1003; 991;1
2017;10;2017.790;  16.7; 10.5;  6.2;   2.1;  1.2;  0.8; 1125;1023;1061;1
2017;11;2017.873;  15.4;  9.8;  5.6;   1.9;  1.2;  0.7;  997; 853; 896;1
2017;12;2017.958;  15.1;  9.5;  5.6;   1.9;  1.2;  0.7;  714; 651; 772;1
2018;01;2018.042;  14.2;  9.1;  5.1;   1.9;  1.2;  0.6;  701; 820; 683;1
2018;02;2018.122;  12.6;  7.9;  4.7;   1.7;  1.1;  0.6;  917; 837; 842;1
2018;03;2018.204;   9.9;  6.0;  3.9;   1.4;  0.8;  0.5; 1081; 960; 971;1
2018;04;2018.286;   7.8;  4.8;  3.0;   1.1;  0.7;  0.4;  996; 919;1052;1
2018;05;2018.371;   7.5;  4.6;  2.9;   1.1;  0.7;  0.4; 1234;1095;1169;1
2018;06;2018.453;   7.2;  4.4;  2.8;   1.1;  0.7;  0.4; 1070; 924;1193;1
2018;07;2018.538;   7.0;  4.4;  2.6;   1.1;  0.7;  0.4; 1438;1262;1305;1
2018;08;2018.623;   6.7;  4.6;  2.1;   1.0;  0.6;  0.3; 1297;1107;1107;1
2018;09;2018.705;   6.5;  4.9;  1.6;   1.0;  0.7;  0.3; 1223;1062;1028;1
2018;10;2018.790;   6.8;  5.3;  1.5;   1.0;  0.7;  0.3; 1097;1099; 940;1
2018;11;2018.873;   6.7;  5.3;  1.4;   0.9;  0.6;  0.2;  771; 657; 822;1
2018;12;2018.958;   6.0;  4.7;  1.3;   0.8;  0.5;  0.2;  786; 748; 739;1
2019;01;2019.042;   5.4;  4.0;  1.4;   0.7;  0.4;  0.2;  841; 723; 850;1
2019;02;2019.122;   5.0;  3.9;  1.1;   0.7;  0.4;  0.2; 1042; 911; 914;1
2019;03;2019.204;   4.6;  3.8;  0.8;   0.7;  0.4;  0.1;  995; 851;1056;1
2019;04;2019.286;   4.3;  3.8;  0.5;   0.6;  0.4;  0.1; 1039; 871;1110;1
2019;05;2019.371;   3.9;  3.6;  0.3;   0.6;  0.4;  0.0; 1159; 980;1112;1
2019;06;2019.453;   3.7;  3.4;  0.3;   0.5;  0.4;  0.1; 1273;1029;1144;1
2019;07;2019.538;   3.5;  3.2;  0.3;   0.5;  0.4;  0.1; 1214;1130;1103;1
2019;08;2019.623;   3.4;  3.0;  0.4;   0.5;  0.4;  0.1; 1344;1226;1225;1
2019;09;2019.705;   3.1;  2.6;  0.5;   0.5;  0.3;  0.1; 1225;1077;1160;1
2019;10;2019.790;   2.6;  2.0;  0.6;   0.4;  0.3;  0.1; 1065; 998; 952;1
2019;11;2019.873;   2.0;  1.3;  0.7;   0.4;  0.2;  0.1;  832; 782; 781;1
2019;12;2019.958;   1.8;  0.9;  0.9;   0.4;  0.1;  0.2;  855; 754; 752;1
2020;01;2020.042;   2.2;  0.9;  1.3;   0.8;  0.5;  0.4;  795; 770; 736;1
2020;02;2020.124;   2.7;  1.2;  1.5;   1.4;  0.9;  0.7;  967; 863; 871;1
2020;03;2020.206;   3.0;  1.5;  1.5;   1.7;  1.1;  0.8; 1055;1005; 966;1
2020;04;2020.288;   3.6;  1.5;  2.1;   2.3;  1.2;  1.2; 1234;1008;1018;1
2020;05;2020.373;   5.6;  1.6;  4.0;   3.2;  1.4;  1.9; 1363;1169;1167;1
2020;06;2020.455;   7.9;  1.8;  6.1;   3.8;  1.5;  2.5; 1196;1110;1002;1
2020;07;2020.540;   9.0;  1.7;  7.3;   4.2;  1.6;  2.8; 1548;1303;1303;1
2020;08;2020.624;   9.5;  1.9;  7.6;   4.4;  1.8;  2.9; 1587;1297;1297;1
2020;09;2020.706;  10.5;  2.5;  8.0;   4.7;  2.0;  3.0; 1244;1067;1067;1
2020;10;2020.791;  11.9;  3.0;  8.9;   5.1;  2.1;  3.2; 1215; 998; 998;1
2020;11;2020.873;  13.6;  3.8;  9.8;   5.4;  2.4;  3.4; 1238; 965; 965;1
2020;12;2020.958;  15.3;  5.1; 10.2;   5.6;  2.6;  3.4;  998; 832; 832;1
2021;01;2021.042;  17.3;  6.3; 11.0;   6.0;  2.9;  3.6; 1036; 871; 871;1
2021;02;2021.122;  19.0;  7.2; 11.8;   6.4;  3.1;  3.8; 1122; 985; 985;1
2021;03;2021.204;  21.7;  8.0; 13.7;   6.8;  3.3;  4.1; 1322;1043;1043;1
2021;04;2021.286;  24.8;  9.2; 15.6;   7.1;  3.5;  4.4; 1441;1117;1117;1
2021;05;2021.371;  25.8; 10.4; 15.4;   7.1;  3.5;  4.3; 1411;1110;1110;1
2021;06;2021.453;  27.6; 11.7; 15.9;   7.7;  3.7;  4.5; 1411;1146;1146;1
2021;07;2021.538;  31.4; 13.4; 18.0;   8.4;  4.0;  4.8; 1424;1056;1056;1
2021;08;2021.623;  35.4; 15.6; 19.8;   8.9;  4.4;  5.0; 1447;1092;1092;1
2021;09;2021.705;  40.2; 18.1; 22.1;   9.5;  4.7;  5.3; 1361;1055;1055;1
2021;10;2021.790;  45.2; 21.3; 23.9;  10.2;  5.3;  5.6; 1347;1057;1057;1
2021;11;2021.873;  50.8; 24.1; 26.7;  11.0;  5.8;  6.0; 1066; 855; 855;1
2021;12;2021.958;  55.9; 26.0; 29.9;  11.7;  6.2;  6.5;  845; 722; 722;1
2022;01;2022.042;  60.1; 28.3; 31.8;  12.1;  6.5;  6.7; 1176; 975; 975;1
2022;02;2022.122;  64.7; 30.1; 34.6;  12.3;  6.6;  6.9; 1146; 950; 950;1
2022;03;2022.204;  68.7; 31.4; 37.3;  12.7;  6.8;  7.2; 1413;1177;1177;1
2022;04;2022.286;  73.0; 34.2; 38.8;  13.3;  7.2;  7.4; 1376;1107;1107;1
2022;05;2022.371;  77.4; 38.0; 39.4;  13.9;  7.8;  7.6; 1401;1144;1144;1
2022;06;2022.453;  81.1; 41.6; 39.5;  14.3;  8.2;  7.6; 1403;1155;1155;1
2022;07;2022.538;  86.7; 45.6; 41.1;  15.3;  8.5;  8.0; 1487;1211;1211;1
2022;08;2022.623;  92.6; 49.0; 43.6;  16.7;  8.9;  8.5; 1470;1201;1201;1
2022;09;2022.705;  96.5; 51.0; 45.5;  17.2;  9.1;  8.7; 1264;1045;1045;1
2022;10;2022.790;  98.9; 51.0; 47.9;  17.5;  9.1;  9.0; 1215;1009;1009;1
2022;11;2022.873; 101.2; 52.5; 48.7;  17.7;  9.3;  9.1; 1047; 882; 882;1
2022;12;2022.958; 106.7; 56.3; 50.4;  18.1;  9.7;  9.2;  860; 728; 728;1
2023;01;2023.042; 113.3; 59.1; 54.2;  18.6;  9.9;  9.5;  968; 805; 805;1
2023;02;2023.122; 117.8; 62.4; 55.4;  18.9; 10.1;  9.7; 1014; 829; 829;1
2023;03;2023.204; 121.1; 66.7; 54.4;  19.1; 10.4;  9.6; 1081; 926; 926;1
2023;04;2023.286; 122.9; 68.9; 54.0;  19.2; 10.5;  9.6; 1132; 924; 924;1
2023;05;2023.371; 124.2; 68.2; 56.0;  19.2; 10.4;  9.6; 1240;1022;1022;1
2023;06;2023.453; 125.3; 67.7; 57.6;  19.3; 10.4;  9.7; 1248;1039;1039;1
2023;07;2023.538; 124.6; 66.9; 57.7;  18.8; 10.5;  9.6; 1278;1052;1052;1
2023;08;2023.623; 124.3; 66.1; 58.2;  18.3; 10.5;  9.6; 1247;1041;1041;1
2023;09;2023.705; 124.0; 65.3; 58.7;  18.3; 10.5;  9.7; 1261;1019;1019;1
2023;10;2023.790; 124.8; 66.1; 58.7;  18.4; 10.7;  9.7; 1104; 901; 901;1
2023;11;2023.873; 127.9; 66.8; 61.1;  18.8; 10.8; 10.1;  928; 776; 776;1
2023;12;2023.958; 129.5; 64.8; 64.7;  19.0; 10.7; 10.6;  785; 679; 679;1
2024;01;2024.042; 131.2; 62.7; 68.5;  19.4; 10.6; 11.1;  890; 761; 761;1
2024;02;2024.124; 136.9; 62.0; 74.9;  20.1; 10.7; 11.8;  806; 659; 659;1
2024;03;2024.206; 141.4; 59.8; 81.6;  20.5; 10.7; 12.5; 1071; 869; 869;1
2024;04;2024.288; 144.4; 56.6; 87.8;  20.8; 10.4; 13.0; 1094; 911; 911;1
2024;05;2024.373; 149.1; 55.1; 94.0;  21.3; 10.2; 13.6; 1215;1037;1037;1
2024;06;2024.455; 152.8; 53.8; 99.0;  21.7; 10.1; 14.2; 1186;1036;1036;1
2024;07;2024.540; 155.0; 53.4;101.6;  22.1; 10.1; 14.6; 1218;1010;1010;0
2024;08;2024.624; 156.8; 54.6;102.2;  22.3; 10.2; 14.7; 1279;1075;1075;0
2024;09;2024.706; 159.3; 57.0;102.3;  22.5; 10.5; 14.8; 1047; 881; 881;0
2024;10;2024.791; 160.8; 57.9;102.9;  22.5; 10.6; 14.8; 1013; 861; 861;0
2024;11;2024.873;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0;  793; 676; 676;0
2024;12;2024.958;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0;  653; 586; 586;0
2025;01;2025.042;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0;  670; 592; 592;0
2025;02;2025.122;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0;  655; 561; 561;0
2025;03;2025.204;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0; 1011; 862; 862;0
2025;04;2025.286;  -1.0; -1.0; -1.0;  -1.0; -1.0; -1.0; 1075; 916; 916;0
